id,category,prefix,bg_ch,bg_text,sb_canto,sb_ch,sb_text,cci,name,full_name,url,date,location,year,month,day,month_Eng,mmm_dd,yy_mmm_dd,size,duration
1522,MW,0,,,,,,,In God We Trust-Meaning What,MW In God We Trust-Meaning What 18Dec1973_at_LA.mp3,https://mega.co.nz/#!6IERgAhB!f-snIHUqv_yhUXSfZ7PxKZMP0Cg3U7CB3w04zqFDwdc,18-12-1973,LA,1973,12,18,Dec,Dec-18,73Dec18,15338329,31
1523,MW,0,,,,,,,"Cats, Dogs, Camels, Goats & Madmen","MW Cats, Dogs, Camels, Goats & Madmen 3Jan1974_at_LA.mp3",https://mega.co.nz/#!qJ1Bia4L!KrUePPVUHMHxsxDbvgwlci6A93HzfPl8dOmn9q1AM4I,03-01-1974,LA,1974,1,3,Jan,Jan-03,74Jan3,14482929,29
1524,MW,0,,,,,,,"Dance, Eat and Live Eternally","MW Dance, Eat and Live Eternally 5Jan1974_at_LA.mp3",https://mega.co.nz/#!6F0DibJa!P-fWThAeAKP3WJMnju_akPFgx1UMI6CrbwwHiVJEL4s,05-01-1974,LA,1974,1,5,Jan,Jan-05,74Jan5,15000285,30
1525,MW,0,,,,,,,What Is Real Leadership,MW What Is Real Leadership 7Jan1974_at_LA.mp3,https://mega.co.nz/#!rIdnAIaZ!N3eX0suHdAvkcq24lOUcD6jTYjpy8Ij7Iup5fTUSNBA,07-01-1974,LA,1974,1,7,Jan,Jan-07,74Jan7,4094368,8
1526,MW,0,,,,,,,The Night-and-Day Dream,MW The Night-and-Day Dream 9Jan1974_at_LA.mp3,https://mega.co.nz/#!qZdF3SyQ!EhPXMK9dbPKhDluUloXNwxRMu4Qqc-ihOopB7zuD2JI,09-01-1974,LA,1974,1,9,Jan,Jan-09,74Jan9,14947687,30
1527,MW,0,,,,,,,Good and Not-so-good Brains,MW Good and Not-so-good Brains 10Jan1974_at_LA.mp3,https://mega.co.nz/#!2J8nhKCA!gdPYrY88IP49-5G5gx0CAdMEgeNMCfTaMsgs8-dgTQQ,10-01-1974,LA,1974,1,10,Jan,Jan-10,74Jan10,13600248,28
1528,MW,0,,,,,,,We Going to Produce Vaishnava Heroes,MW We Going to Produce Vaishnava Heroes 13Jul1974_at_LA.mp3,https://mega.co.nz/#!KEEmRAIC!2UQLnnlyTmdcMmzoPQnuY4TgoK4jf8FYBZIdDn5rkEE,13-07-1974,LA,1974,7,13,Jul,Jul-13,74Jul13,10927101,22
1529,MW,0,,,,,,,Struggling for Eternality,MW Struggling for Eternality 21Jun1975_at_LA.mp3,https://mega.co.nz/#!2FcCGDJK!RCXjxZ7THVpJV1rn9gF9E4suAhgtjhloHeO0VIss7nU,21-06-1975,LA,1975,6,21,Jun,Jun-21,75Jun21,11079272,22
1530,MW,0,,,,,,,Dedicated to the Supreme Scientist,MW Dedicated to the Supreme Scientist 22Jun1975_at_LA.mp3,https://mega.co.nz/#!uI1U0aLB!oos1pXOkxpoDGohg5OZbBAPN0rCjmNkN0RZr5zrjPNM,22-06-1975,LA,1975,6,22,Jun,Jun-22,75Jun22,12128373,25
1531,MW,0,,,,,,,Varnashram College 3--Colleges for --etc,MW Varnashram College 3--Colleges for --etc 23Jun1975_at_LA.mp3,https://mega.co.nz/#!HBFxGBJb!5zqz6laVQjVJfyIOXWI0ZEzOnzGYSjv3N_d44Q4vCuk,23-06-1975,LA,1975,6,23,Jun,Jun-23,75Jun23,26218318,54
1532,MW,0,,,,,,,Here Is God--Why Not Accept,MW Here Is God--Why Not Accept 25Jun1975_at_LA.mp3,https://mega.co.nz/#!idV2zagC!7l8DzAglc5toTC969vXrgVizFapuFrTrU97QXgqvSVY,25-06-1975,LA,1975,6,25,Jun,Jun-25,75Jun25,20048064,41
1533,MW,0,,,,,,,Hypnotized by Television or by Krishna,MW Hypnotized by Television or by Krishna 26Jun1975_at_LA.mp3,https://mega.co.nz/#!aQ1AnZLL!IhNcIfEpnP-TOkEnIwh8B8imtFZIxgv9W0OKrJCxkeE,26-06-1975,LA,1975,6,26,Jun,Jun-26,75Jun26,6051471,12
1534,MW,0,,,,,,,Progress Means When You Conquer Death,MW Progress Means When You Conquer Death 24Jul1975_at_LA.mp3,https://mega.co.nz/#!3A9AQCob!2o7ojXho915soOVzvY_wEwpzKP8PgAul0owc-0-7jdM,24-07-1975,LA,1975,7,24,Jul,Jul-24,75Jul24,14544619,30
1535,MW,0,,,,,,,Full of Anxiety Is Not OK,MW Full of Anxiety Is Not OK 25Jul1975_at_LA.mp3,https://mega.co.nz/#!TEdkXLYS!zgF3-riFQ24jvFNbxTWqrrxA-8k3lKapzMJG30CA1e4,25-07-1975,LA,1975,7,25,Jul,Jul-25,75Jul25,15528367,32
1536,MW,0,,,,,,,Death and Dreams,MW Death and Dreams 3Jun1976_at_LA.mp3,https://mega.co.nz/#!HB9VASYZ!P-1T6XCm0jmr4lkk4uv04ZRl4hlYejQFMruoWHNMk9s,03-06-1976,LA,1976,6,3,Jun,Jun-03,76Jun3,5628291,11
1537,MW,0,,,,,,,Spiritual Pursuit- Purifying or Putrefying,MW Spiritual Pursuit- Purifying or Putrefying 7Jun1976_at_LA.mp3,https://mega.co.nz/#!jdFiAbTY!0mq58TXagOSAqNkX7dQocP79aT3uyvd7IAOhCaxEZ2c,07-06-1976,LA,1976,6,7,Jun,Jun-07,76Jun7,19233534,39
1538,MW,0,,,,,,,Evolutionary Suffering,MW Evolutionary Suffering 8Jun1976_at_LA.mp3,https://mega.co.nz/#!LB8zRQgD!g-Is4-l9Jh9-NWrjE-vq-soBj7KGuUdzv7k8MDyUn5U,08-06-1976,LA,1976,6,8,Jun,Jun-08,76Jun8,11561704,23
1539,MW,0,,,,,,,With Schoolmaster--Keeping People in Darkn,MW With Schoolmaster--Keeping People in Darkn 30Aug1973_at_LON.mp3,https://mega.co.nz/#!eFkhlLzQ!k9TTMRGDCCAL-Z-q9s8t6n5kWjku8zkte9IwJLWm8Jk,30-08-1973,LON,1973,8,30,Aug,Aug-30,73Aug30,19466784,40
1540,MW,0,,,,,,,Not Only India-The Whole World,MW Not Only India-The Whole World 11Mar1975_at_LON.mp3,https://mega.co.nz/#!7E8SVaKI!X41LH193CRZN7A-btAAM9UTPJBnt-miKFbaj3fhevTw,11-03-1975,LON,1975,3,11,Mar,Mar-11,75Mar11,13499984,27
1541,MW,0,,,,,,,Bodily Spirituality Exposed,MW Bodily Spirituality Exposed 2Jan1976_at_MAD.mp3,https://mega.co.nz/#!zYkjyaIB!n_FmjkmOshzJ2CZu9lw9KuIxGkyt-yTn1BZZu9QwpIo,02-01-1976,MAD,1976,1,2,Jan,Jan-02,76Jan2,7621591,15
1542,MW,0,,,,,,,Progress-Die Quickly,MW Progress-Die Quickly 3Oct1975_at_MAU.mp3,https://mega.co.nz/#!CdkXURgI!GLTI8pEFd1uM_nnHJ8S9dh52V1DzyFkpQcCqp88YYdk,03-10-1975,MAU,1975,10,3,Oct,Oct-03,75Oct3,10373682,21
1543,MW,0,,,,,,,The Great Ones-All Rascals,MW The Great Ones-All Rascals 3Oct1975_at_MAU.mp3,https://mega.co.nz/#!uYsDmJhB!eZriim6s-asJ6IxM-Xczg2MkiwcQTM7iGA79ILkeY1w,03-10-1975,MAU,1975,10,3,Oct,Oct-03,75Oct3,9145542,18
1544,MW,0,,,,,,,The Modern Misunderstanding,MW The Modern Misunderstanding 4Oct1975_at_MAU.mp3,https://mega.co.nz/#!6EMHGagA!pAI7e_dTexG6vHydytUUw1wpH3GqeagR8jPJ5iGwp0I,04-10-1975,MAU,1975,10,4,Oct,Oct-04,75Oct4,7467690,15
1545,MW,0,,,,,,,Human Life-Don't Miss the Boat,MW Human Life-Don't Miss the Boat 5Oct1975_at_MAU.mp3,https://mega.co.nz/#!bAEw2YYb!L1MsdDvFtBTYDHjFzvN2O-Pt6fE9LQsILyIUrCz8Y5o,05-10-1975,MAU,1975,10,5,Oct,Oct-05,75Oct5,14978972,30
1546,MW,0,,,,,,,Americans Must Smell a Machine,MW Americans Must Smell a Machine 6Mar1974_at_MAY.mp3,https://mega.co.nz/#!fAdFUBSa!EE__XtnHbiqu49E7LWr2t5C9NSQZeucyqx3bwhHVR8g,06-03-1974,MAY,1974,3,6,Mar,Mar-06,74Mar6,20405792,42
1547,MW,0,,,,,,,The Spirit of the Law,MW The Spirit of the Law 9Mar1974_at_MAY.mp3,https://mega.co.nz/#!fIMCACAR!U_hqxLFSy6yz6dZca6KPnq0q8WOfvrSjDhnYJHYEHH4,09-03-1974,MAY,1974,3,9,Mar,Mar-09,74Mar9,14553470,30
1548,MW,0,,,,,,,Deaf Man Thinks All Others are Deaf,MW Deaf Man Thinks All Others are Deaf 1Apr1975_at_MAY.mp3,https://mega.co.nz/#!nJdzhLyA!K2_6u2v9Cz_N67P6LAPvUELwRk0PXVb1-iIX3kKRkM0,01-04-1975,MAY,1975,4,1,Apr,Apr-01,75Apr1,9687889,20
1549,MW,0,,,,,,,Very Expert in Misinterpreting,MW Very Expert in Misinterpreting 2Apr1975_at_MAY.mp3,https://mega.co.nz/#!bEUy0BIL!_vCnq9W2WWU2o0UYGn31UJPzu4VBvZXJLrG9Y3FAcyo,02-04-1975,MAY,1975,4,2,Apr,Apr-02,75Apr2,18238572,37
1550,MW,0,,,,,,,"High-Tech, High-Sci Rascals","MW High-Tech, High-Sci Rascals 3Apr1975_at_MAY.mp3",https://mega.co.nz/#!CUExDRSR!4YbGtBMf1saMoBgrEf3FW3TeN18etVW2XgpB-2EvoTk,03-04-1975,MAY,1975,4,3,Apr,Apr-03,75Apr3,18454226,38
1551,MW,0,,,,,,,The Return Ticket Hell--Heaven--Hell,MW The Return Ticket Hell--Heaven--Hell 3Apr1975_at_MAY.mp3,https://mega.co.nz/#!KRVBFAqS!Gh1UH0oKweal5WRGrDV2do3gzM_NZRBhsYQDIRnLsxk,03-04-1975,MAY,1975,4,3,Apr,Apr-03,75Apr3,16630077,34
1552,MW,0,,,,,,,Preparing for World War Three,MW Preparing for World War Three 4Apr1975_at_MAY.mp3,https://mega.co.nz/#!uM9iGYbZ!bKKTCrOEVB6zalOt49k-7FqgBDvt14VLDxIKG2YHbKQ,04-04-1975,MAY,1975,4,4,Apr,Apr-04,75Apr4,11147530,23
1553,MW,0,,,,,,,You Scientists Make the Sun Rise at --etc,MW You Scientists Make the Sun Rise at --etc 3Feb1976_at_MAY.mp3,https://mega.co.nz/#!mZMQQSqI!T1ko1kMQ9-gfFwX--710sLxj2ia2X4Ch_StwAxm357s,03-02-1976,MAY,1976,2,3,Feb,Feb-03,76Feb3,14024934,28
1554,MW,0,,,,,,,Science Makes Everybody a Fool,MW Science Makes Everybody a Fool 4Feb1976_at_MAY.mp3,https://mega.co.nz/#!LRlEVDyA!aXacE4NJ5NDR1O_0Fg07M2qLxtbdQATqM4v2SjdxqwI,04-02-1976,MAY,1976,2,4,Feb,Feb-04,76Feb4,12922913,26
1555,MW,0,,,,,,,Primordial Criminality,MW Primordial Criminality 5Feb1976_at_MAY.mp3,https://mega.co.nz/#!rYMnEZoB!DFBqz1TdGQiqKvYc1KKOpBifUWQ1EExZpIkEY1-L0cQ,05-02-1976,MAY,1976,2,5,Feb,Feb-05,76Feb5,9774542,20
1556,MW,0,,,,,,,The Fighting Philosophy,MW The Fighting Philosophy 6Feb1976_at_MAY.mp3,https://mega.co.nz/#!iZsDHYga!m2NvnOFreG5oYkiJARFPOSz8LUW9PS5gHsxCfUawAkw,06-02-1976,MAY,1976,2,6,Feb,Feb-06,76Feb6,17044790,35
1557,MW,0,,,,,,,Varnashram Dharma--How Necessary,MW Varnashram Dharma--How Necessary 9Feb1976_at_MAY.mp3,https://mega.co.nz/#!mJ8l2JQA!z31QlWZzcjF9ZuZf0rzWRrTY3smyEXuPUxkHrbVApos,09-02-1976,MAY,1976,2,9,Feb,Feb-09,76Feb9,8482060,17
1558,MW,0,,,,,,,Ten-Handed Krishna,MW Ten-Handed Krishna 10Feb1976_at_MAY.mp3,https://mega.co.nz/#!Tdk33Zya!LJO7nefyY-Zk-Tn-6UufFH3JyLyr1wOfl27Tqp_AppU,10-02-1976,MAY,1976,2,10,Feb,Feb-10,76Feb10,6979986,14
1559,MW,0,,,,,,,Laziness Is Less than Demonic,MW Laziness Is Less than Demonic 12Feb1976_at_MAY.mp3,https://mega.co.nz/#!GJ1QzL6Q!ME8KOCrjl1Xefn9IOq8mQ0Ura_no1fyua212RcvNnK0,12-02-1976,MAY,1976,2,12,Feb,Feb-12,76Feb12,3683838,7
1560,MW,0,,,,,,,The Process of Disgust,MW The Process of Disgust 25Feb1976_at_MAY.mp3,https://mega.co.nz/#!6M0XTSzI!IDTWR31QnpPKcYMWcDZ0xTBiu-dov6rPUAzxuKbmO5o,25-02-1976,MAY,1976,2,25,Feb,Feb-25,76Feb25,14517756,29
1561,MW,0,,,,,,,Nothing But Krishna,MW Nothing But Krishna 26Feb1976_at_MAY.mp3,https://mega.co.nz/#!TZdHgDxA!qC5iTLHFToJkdRUKX711FL5AMn7MZnCVZZpk7T88_EI,26-02-1976,MAY,1976,2,26,Feb,Feb-26,76Feb26,3598418,7
1562,MW,0,,,,,,,Disciple-Discipline,MW Disciple-Discipline 7Mar1976_at_MAY.mp3,https://mega.co.nz/#!qZ9CTYgL!pAQOvoQCQoKuRH17CqANMhbsisi86JPZj_xY8J99UwY,07-03-1976,MAY,1976,3,7,Mar,Mar-07,76Mar7,6505624,13
1563,MW,0,,,,,,,God Will Come If there are Devotees,MW God Will Come If there are Devotees 11Mar1976_at_MAY.mp3,https://mega.co.nz/#!GYFCAQIZ!SycZfuADRt08A7cO5KUbrSr-dctNJtJqAf7KW1cT1Ck,11-03-1976,MAY,1976,3,11,Mar,Mar-11,76Mar11,11063175,22
1564,MW,0,,,,,,,One Should Give to Temple,MW One Should Give to Temple 12Mar1976_at_MAY.mp3,https://mega.co.nz/#!HZlRnRZS!OlPK8KfgPiYtDDaVfFWeAyWehuwaI63FhOUSxVQ9TGo,12-03-1976,MAY,1976,3,12,Mar,Mar-12,76Mar12,5702419,11
1565,MW,0,,,,,,,What Is Next,MW What Is Next 16Mar1976_at_MAY.mp3,https://mega.co.nz/#!uAlCgIbC!b2yNfjSyjTyxOejl-fC0MgqqHU-unXBMkKLPql4Bl-s,16-03-1976,MAY,1976,3,16,Mar,Mar-16,76Mar16,6795375,14
1566,MW,0,,,,,,,Brain Is Already Created,MW Brain Is Already Created 17Mar1976_at_MAY.mp3,https://mega.co.nz/#!jdMjRRYD!vuq8IVrSrm24vr9cd5P22-R1-focQz_5GsGcG0Gs8i4,17-03-1976,MAY,1976,3,17,Mar,Mar-17,76Mar17,11284863,23
1567,MW,0,,,,,,,"Chance...None, (but One)","MW Chance...None, (but One) 18Mar1976_at_MAY.mp3",https://mega.co.nz/#!3csgVbDJ!U-2G4WwBOHWXhqdrlsk9DaNjG9PZXX3mNVcRt7U9nR4,18-03-1976,MAY,1976,3,18,Mar,Mar-18,76Mar18,9743774,20
1568,MW,0,,,,,,,Unlimitedly Merciful Lord,MW Unlimitedly Merciful Lord 29Jun1974_at_MEL.mp3,https://mega.co.nz/#!jJUXXATR!exZRrY5MVopCaJ_P8vy54PLtk22PwBDwC_mVI7x-HhI,29-06-1974,MEL,1974,6,29,Jun,Jun-29,74Jun29,6235637,12
1569,MW,0,,,,,,,The Envious and the Merciful,MW The Envious and the Merciful 19May1975_at_MEL.mp3,https://mega.co.nz/#!SQlj2CCD!-6q9xowYKbzhS0jx74hwQV4Gis8kzDBsk-EsJ6kNR0c,19-05-1975,MEL,1975,5,19,May,May-19,75May19,12922530,26
1570,MW,0,,,,,,,The One Way to Rectify Rascals,MW The One Way to Rectify Rascals 23May1975_at_MEL.mp3,https://mega.co.nz/#!jMdwmY6B!xEYNjuAImaALTLEE4j_vY6Kc46INdjUAJSq8QE0wwhw,23-05-1975,MEL,1975,5,23,May,May-23,75May23,21699045,44
1571,MW,0,,,,,,,The Philosophy of Cow Dung,MW The Philosophy of Cow Dung 21Apr1976_at_MEL.mp3,https://mega.co.nz/#!7Z0jyCID!C6LkwBZGn1SArQ-9zzZcZB4mhxIqoNh2_2cSO0Di2So,21-04-1976,MEL,1976,4,21,Apr,Apr-21,76Apr21,9038234,18
1572,MW,0,,,,,,,Happy Suffering,MW Happy Suffering 24Apr1976_at_MEL.mp3,https://mega.co.nz/#!TVFSEZJT!NZX8tQPzzeXCwOjsslmBKT66JXoyAU9Ro78BgT3oD-E,24-04-1976,MEL,1976,4,24,Apr,Apr-24,76Apr24,5496093,11
1573,MW,0,,,,,,,Krishna Anxiety,MW Krishna Anxiety 26Apr1976_at_MEL.mp3,https://mega.co.nz/#!aNsDgT4J!GdOhU4EiL8AMSDw1y2NgsqKfpUBff3hHL8LrHV_rsSY,26-04-1976,MEL,1976,4,26,Apr,Apr-26,76Apr26,9313859,19
1574,MW,0,,,,,,,Independent Thinking,MW Independent Thinking 3Jan1976_at_NEL.mp3,https://mega.co.nz/#!TN0TSSDT!Y1ack303jzPSFeO-TqstTEXBwh734q0PP6ZxITBvThY,03-01-1976,NEL,1976,1,3,Jan,Jan-03,76Jan3,8928108,18
1575,MW,0,,,,,,,Caitanya Mahaprabhu Left the --etc,MW Caitanya Mahaprabhu Left the --etc 4Jan1976_at_NEL.mp3,https://mega.co.nz/#!KZNHTBpR!H-mVo43uM2nhOf_KLl1Ow8usVnQKQElBbD7-stcdttY,04-01-1976,NEL,1976,1,4,Jan,Jan-04,76Jan4,7139069,14
1576,MW,0,,,,,,,Why Not Become a Wise Man,MW Why Not Become a Wise Man 6Jan1976_at_NEL.mp3,https://mega.co.nz/#!HclAzYxb!SwrswKHuUWLTkGnIS4Dx12KFYhYnQyMHhKgDz8A-JwI,06-01-1976,NEL,1976,1,6,Jan,Jan-06,76Jan6,14232919,29
1577,MW,0,,,,,,,Animal Killing,MW Animal Killing 9Aug1973_at_PAR.mp3,https://mega.co.nz/#!3E0XlJYQ!vzww-Jd9i7aSdR6yVPoKL_Z15zEIvxdBPq7kieMEuHw,09-08-1973,PAR,1973,8,9,Aug,Aug-09,73Aug9,5332116,11
1578,MW,0,,,,,,,Krishna-Background of Courage,MW Krishna-Background of Courage 11Jun1974_at_PAR.mp3,https://mega.co.nz/#!bB9h1DTL!r_6Lh2Xi2JtZngNIn1muQ9Wnud3FUMG0riWAWJanbEU,11-06-1974,PAR,1974,6,11,Jun,Jun-11,74Jun11,10552878,21
1579,MW,0,,,,,,,God Is Not Dead-Your Intelligence Is Dead,MW God Is Not Dead-Your Intelligence Is Dead 12Jun1974_at_PAR.mp3,https://mega.co.nz/#!7VF22YRa!wto3BG_1vbNDN32ry9cWwC3D8wHmW0x19L_RYIpKgP4,12-06-1974,PAR,1974,6,12,Jun,Jun-12,74Jun12,14894932,30
1580,MW,0,,,,,,,Maya-Everything Belongs to Me,MW Maya-Everything Belongs to Me 13Jun1974_at_PAR.mp3,https://mega.co.nz/#!TB0RDCbJ!f2u4Vn--cTGg372I-A8nzsSNMZzK8d7qS779v6Zn24I,13-06-1974,PAR,1974,6,13,Jun,Jun-13,74Jun13,14131810,29
1581,MW,0,,,,,,,The Nonsectarian Signboard,MW The Nonsectarian Signboard 14Jun1974_at_PAR.mp3,https://mega.co.nz/#!iNEGBaxB!Q-8pPX0ecOONqMLva2p6Bgrl4o5pD2o7Ant0xY5SWTo,14-06-1974,PAR,1974,6,14,Jun,Jun-14,74Jun14,18454511,38
1582,MW,0,,,,,,,People Want to Banish God,MW People Want to Banish God 19Jun1974_at_PAR.mp3,https://mega.co.nz/#!PUsyEKza!oPpHihh-fN5uU4dLDLKhAcVwqruDbUCPt-v6HvPU8oY,19-06-1974,PAR,1974,6,19,Jun,Jun-19,74Jun19,13599272,28
1583,MW,0,,,,,,,Responsible Jackals,MW Responsible Jackals 12Aug1975_at_PAR.mp3,https://mega.co.nz/#!CVtDnYBT!321qYjDWNJ-U-mMSRxdnUz069-mSAzZEE60M_RQeY0Q,12-08-1975,PAR,1975,8,12,Aug,Aug-12,75Aug12,14149597,29
1584,MW,0,,,,,,,Master=Slave,MW Master=Slave 2Aug1976_at_PAR.mp3,https://mega.co.nz/#!qZcAwZoA!638ADU7bl2ra3TcsEjRrVjT6kV_125u2gDWsGs545sE,02-08-1976,PAR,1976,8,2,Aug,Aug-02,76Aug2,3663811,7
1585,MW,0,,,,,,,Enlightened Egoism,MW Enlightened Egoism 8May1975_at_PER.mp3,https://mega.co.nz/#!2Z0znTDA!0G9F51rmBGso4z7JsXoIeZT-QyNkX6GPUz5-oNfrgCA,08-05-1975,PER,1975,5,8,May,May-08,75May8,12632097,26
1586,MW,0,,,,,,,Inductive Illusion,MW Inductive Illusion 12Jul1975_at_PHI.mp3,https://mega.co.nz/#!aFc1WZKJ!RUi3h0T3oHjeq-uw0EYXB7eg4Cafv-CrQx2ZvkBkQwY,12-07-1975,PHI,1975,7,12,Jul,Jul-12,75Jul12,10362233,21
1587,MW,0,,,,,,,Our Soul Necessity,MW Our Soul Necessity 14Jul1975_at_PHI.mp3,https://mega.co.nz/#!nREWGTLA!gjyMyXDAVxf00KBkUWBaBBzm59ivqtKzce6pBbbgGA4,14-07-1975,PHI,1975,7,14,Jul,Jul-14,75Jul14,16473023,34
1588,MW,0,,,,,,,Relief--Only for First-class Devotees,MW Relief--Only for First-class Devotees 24May1974_at_ROM.mp3,https://mega.co.nz/#!6NESmYAI!P0K6C_lioIFZmdkBJDDANF-wLtSLV5yEi8mVauQRvmw,24-05-1974,ROM,1974,5,24,May,May-24,74May24,5132729,10
1589,MW,0,,,,,,,Stick to Your Principles--People Will Come,MW Stick to Your Principles--People Will Come 28May1974_at_ROM.mp3,https://mega.co.nz/#!eFFz3aYa!0W6NnLi_-Vx6hXNfFGFQFmbUDNSMb_89TxGXWE-Kcbc,28-05-1974,ROM,1974,5,28,May,May-28,74May28,18077581,37
1590,MW,0,,,,,,,Scientists--Envious Bombastic Rascals,MW Scientists--Envious Bombastic Rascals 30Jun1972_at_SD.mp3,https://mega.co.nz/#!aZsGXLSA!tTS-Qy3vxd-Itz7LmMMc1PvluGkYEMkiQwIXBB0lGTA,30-06-1972,SD,1972,6,30,Jun,Jun-30,72Jun30,4060791,8
1591,MW,0,,,,,,,Prayer for a Passionate Planet,MW Prayer for a Passionate Planet 23Mar1968_at_SF.mp3,https://mega.co.nz/#!qZUHBZQA!z0HJ6O0qKN8EyZcpAx-VhzGCakwRN0mXlKOURwhNUx0,23-03-1968,SF,1968,3,23,Mar,Mar-23,68Mar23,14785060,30
1592,MW,0,,,,,,,Become a Tree at the University,MW Become a Tree at the University 16Jul1975_at_SF.mp3,https://mega.co.nz/#!DANlyDoJ!4W5KWt1nH_askHYKu4mL2GZPVgY3hyR_0nbhOIwT7u4,16-07-1975,SF,1975,7,16,Jul,Jul-16,75Jul16,11795165,24
1593,MW,0,,,,,,,Human Civilization--Where,MW Human Civilization--Where 17Jul1975_at_SF.mp3,https://mega.co.nz/#!2JEUkB7b!RIMMHvqu6cxdSEQF-zBOEDFaO6PNCWM4-P7FF3TOZKo,17-07-1975,SF,1975,7,17,Jul,Jul-17,75Jul17,14751708,30
1594,MW,0,,,,,,,Crossing the Ocean by Becoming a Fish,MW Crossing the Ocean by Becoming a Fish 18Jul1975_at_SF.mp3,https://mega.co.nz/#!eJdGHTYY!kfcAlZJEQNvVRi1NJTGkfxjIEHog9xcHa-Nr1ePWfL4,18-07-1975,SF,1975,7,18,Jul,Jul-18,75Jul18,14639653,30
1595,MW,0,,,,,,,'I Have Gold' - 'I Am God',MW 'I Have Gold' - 'I Am God' 19Jul1975_at_SF.mp3,https://mega.co.nz/#!HNFjUBLR!cSK6fVkR1zWdMpkhRryEQXW3hwy0I2QME_dxPHbz6lQ,19-07-1975,SF,1975,7,19,Jul,Jul-19,75Jul19,6828856,14
1596,MW,0,,,,,,,Life from Chemicals-Prove by Experiment,MW Life from Chemicals-Prove by Experiment 20Jul1975_at_SF.mp3,https://mega.co.nz/#!WU8R1BIC!LR_qCV8h383E-fLB718o8SkCM7MOYz07VvWO5Qkhokk,20-07-1975,SF,1975,7,20,Jul,Jul-20,75Jul20,5624849,11
1597,MW,0,,,,,,,Moon Rocks from Arizona,MW Moon Rocks from Arizona 21Jul1975_at_SF.mp3,https://mega.co.nz/#!Hd0jVJ7A!_dI6GlktBl2L9NHXskmQ5K7BfoWQtpLb99sxskVBI7U,21-07-1975,SF,1975,7,21,Jul,Jul-21,75Jul21,24392923,50
1598,MW,0,,,,,,,A World Run by Mad Rascals,MW A World Run by Mad Rascals 9Aug1976_at_TEH.mp3,https://mega.co.nz/#!KEFnQQCZ!1kxm6iSKEEbinz0caDkJIG9NUKWsHawQPOsdT5Aoyho,09-08-1976,TEH,1976,8,9,Aug,Aug-09,76Aug9,18041063,37
1599,MW,0,,,,,,,Dog by Action-Human by Law,MW Dog by Action-Human by Law 7Aug1975_at_TOR.mp3,https://mega.co.nz/#!udNR2Bpa!KNMcEJPUe0LvSEFzs997JcmuY3gPUbZRzNBulAzr2iQ,07-08-1975,TOR,1975,8,7,Aug,Aug-07,75Aug7,7869291,16
1600,MW,0,,,,,,,Dealing With the Envious,MW Dealing With the Envious 18Jun1976_at_TOR.mp3,https://mega.co.nz/#!jYtDRahA!yAey-F2_-3VCIIR9BARzdUFSpsk4AZDi_nbU3A_0oNw,18-06-1976,TOR,1976,6,18,Jun,Jun-18,76Jun18,2582369,5
1601,MW,0,,,,,,,Everyone Wants to Become Krishna,MW Everyone Wants to Become Krishna 21Jun1976_at_TOR.mp3,https://mega.co.nz/#!fN8x2JgY!oxzHF8hoEPZjQeRtIdiDHsquYpKKmyzGf0q--7LPKCA,21-06-1976,TOR,1976,6,21,Jun,Jun-21,76Jun21,11887644,24
1602,MW,0,,,,,,,Varnashram College 1--Revise Human --etc,MW Varnashram College 1--Revise Human --etc 14Mar1974_at_VRN.mp3,https://mega.co.nz/#!CEk20JyY!R4FLGUInJQnGZeXeCSN4G1Ib9K8CMcQFJhUX9LkDpbI,14-03-1974,VRN,1974,3,14,Mar,Mar-14,74Mar14,23742080,49
1603,MW,0,,,,,,,Varnashram College 2--One --etc,MW Varnashram College 2--One --etc 15Mar1974_at_VRN.mp3,https://mega.co.nz/#!mV8HVALa!6PtWHH9UN2yAoekSsHyHlDRSIcJht5C11B9HxtAJ32M,15-03-1974,VRN,1974,3,15,Mar,Mar-15,74Mar15,8196357,16
1604,MW,0,,,,,,,Stop All Bogus Religion,MW Stop All Bogus Religion 17Mar1974_at_VRN.mp3,https://mega.co.nz/#!XZV3FZwK!t3s5_cgNdTeyyfac_yrARoxi5YIxsHhUh0DrSSnbTgU,17-03-1974,VRN,1974,3,17,Mar,Mar-17,74Mar17,4559863,9
1605,MW,0,,,,,,,Sex Propaganda Can't Stop Death,MW Sex Propaganda Can't Stop Death 6Sep1975_at_VRN.mp3,https://mega.co.nz/#!OJVlyZZD!tfg1LZ8mYxb_rxKIE8Is-vg_1c0ABVJ5LaoXhh0ldm8,06-09-1975,VRN,1975,9,6,Sep,Sep-06,75Sep6,4323024,8
1606,MW,0,,,,,,,Who Made You Embodied,MW Who Made You Embodied 13Sep1975_at_VRN.mp3,https://mega.co.nz/#!fdVXDLSa!3lx2cUEY3qpfPaKW8yqzZmQ-KjfFSUshOCsIFodr4-o,13-09-1975,VRN,1975,9,13,Sep,Sep-13,75Sep13,18703032,38
1607,MW,0,,,,,,,Successful Suicide--G-Zero-D,MW Successful Suicide--G-Zero-D 15Sep1975_at_VRN.mp3,https://mega.co.nz/#!nA1x0DDY!AJPRTezRf9Ltx1XNgKUFacqEoWk6GWXFVI9a_7WbK-0,15-09-1975,VRN,1975,9,15,Sep,Sep-15,75Sep15,12639475,26
